Type,SKU,Name,Parent,Published,Regular price,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Short description,Description,Images,material
variation,impexo-magnetic--jojo1015-6--pro--fuchsia,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro,1,0,Couleur,Fuchsia,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro--fuchsia,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro,1,0,Couleur,Fuchsia,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro--fuchsia,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro,1,0,Couleur,Fuchsia,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--noir,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Noir,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--noir,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Noir,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--noir,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Noir,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--blanc,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Blanc,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--blanc,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Blanc,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--blanc,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Blanc,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--violet,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Violet,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--violet,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Violet,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--violet,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Violet,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--bleu,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--bleu,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--bleu,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--vert-sombre,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--vert-sombre,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--vert-sombre,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--or-desert,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--or-desert,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--or-desert,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--jaune,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Jaune,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--jaune,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Jaune,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--jaune,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Jaune,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variation,impexo-magnetic--jojo1015-6--pro-max--fuchsia,,impexo-magnetic,1,19.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Fuchsia,1,0,Référence,JOJO1015-6,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-6.JPG,
variation,impexo-magnetic--jojo1015-11--pro-max--fuchsia,,impexo-magnetic,1,22.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Fuchsia,1,0,Référence,JOJO1015-11,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-11.JPG,
variation,impexo-magnetic--jojo1015-21--pro-max--fuchsia,,impexo-magnetic,1,26.90,Modèle,iPhone 17 Pro Max,1,0,Couleur,Fuchsia,1,0,Référence,JOJO1015-21,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-21.JPG,
variable,impexo-luxury-metal,Coque Luxury Metal Frame – Série iPhone 17,,1,,Modèle,"iPhone 17, iPhone 17 Air, iPhone 17 Pro, iPhone 17 Pro Max",1,0,Couleur,"Violet, Gris, Or désert, Orange, Argent, Or rose, Noir, Vert sombre, Marron, Bleu",1,0,Référence,"JOJO1015-22, JOJO1015-18, JOJO1015-23",1,0,Cadre à finition métallique. Protection structurelle renforcée.,"Dotée d'un cadre à finition métallique, cette coque offre une protection structurelle renforcée et un rendu haut de gamme. Mention légale : Produit compatible avec les modèles iPhone 17, 17 Air, 17 Pro et 17 Pro Max. La marque Apple® est mentionnée uniquement à titre de compatibilité. IMPEXO est une marque indépendante.",https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--violet,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Violet,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--violet,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Violet,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--violet,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Violet,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--gris,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Gris,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--gris,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Gris,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--gris,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Gris,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--or-desert,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--or-desert,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--or-desert,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--orange,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Orange,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--orange,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Orange,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--orange,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Orange,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--argent,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Argent,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--argent,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Argent,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--argent,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Argent,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--or-rose,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Or rose,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--or-rose,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Or rose,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--or-rose,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Or rose,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--noir,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Noir,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--noir,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Noir,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--noir,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Noir,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--vert-sombre,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--vert-sombre,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--vert-sombre,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--marron,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Marron,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--marron,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Marron,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--marron,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Marron,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--iphone-17--bleu,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--iphone-17--bleu,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--iphone-17--bleu,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--violet,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Violet,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--violet,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Violet,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--violet,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Violet,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--gris,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Gris,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--gris,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Gris,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--gris,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Gris,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--or-desert,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--or-desert,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--or-desert,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Or désert,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--orange,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Orange,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--orange,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Orange,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--orange,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Orange,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--argent,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Argent,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--argent,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Argent,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--argent,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Argent,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--or-rose,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Or rose,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--or-rose,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Or rose,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--or-rose,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Or rose,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--noir,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Noir,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--noir,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Noir,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--noir,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Noir,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--vert-sombre,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--vert-sombre,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--vert-sombre,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Vert sombre,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--marron,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Marron,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--marron,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Marron,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--marron,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Marron,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--air--bleu,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Air,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--air--bleu,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Air,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
variation,impexo-luxury-metal--jojo1015-23--air--bleu,,impexo-luxury-metal,1,29.90,Modèle,iPhone 17 Air,1,0,Couleur,Bleu,1,0,Référence,JOJO1015-23,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-23.JPG,
variation,impexo-luxury-metal--jojo1015-22--pro--violet,,impexo-luxury-metal,1,17.90,Modèle,iPhone 17 Pro,1,0,Couleur,Violet,1,0,Référence,JOJO1015-22,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-22.JPG,
variation,impexo-luxury-metal--jojo1015-18--pro--violet,,impexo-luxury-metal,1,19.90,Modèle,iPhone 17 Pro,1,0,Couleur,Violet,1,0,Référence,JOJO1015-18,1,0,,,https://www.impexo.fr/product/IMPEXO-IPHONE%2017%20SERIES12-31/JOJO1015-18.JPG,
